Date,Close
2025-08-15,4.478000164031982
2025-08-22,4.447500228881836
2025-08-29,4.518499851226807
2025-09-05,4.482500076293945
2025-09-12,4.588500022888184
2025-09-19,4.568999767303467
2025-09-26,4.7154998779296875
2025-10-03,5.058000087738037
2025-10-10,4.848499774932861
2025-10-17,4.93149995803833
2025-10-21,0.0
2025-10-24,4.998000144958496
