Date,Close
2025-08-15,37.89400100708008
2025-08-22,39.00299835205078
2025-08-29,40.20000076293945
2025-09-05,41.07400131225586
2025-09-12,42.387001037597656
2025-09-19,42.5359992980957
2025-09-26,46.22100067138672
2025-10-03,47.59700012207031
2025-10-10,46.9379997253418
2025-10-17,49.86399841308594
2025-10-21,0.0
2025-10-24,51.11899948120117
